Filename,Category,Input_Text,Abstractive_Reference_Summary,Extractive_Reference_Summary
resume_100.txt,Education,বি.এসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং । আমেরিকান ইন্টারন্যাশনাল ইউনিভার্সিটি-বাংলাদেশ (AIUB) । সিজিপিএ: ৩.৩৮/৪.০০ (২০১৮-২০২২),"বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং সম্পন্ন করেছেন আমেরিকান ইন্টারন্যাশনাল ইউনিভার্সিটি‑বাংলাদেশ (AIUB) থেকে। সিজিপিএ ৪.০০ স্কেলে ৩.৩৮ অর্জন করেছেন, যা ২০১৮ থেকে ২০২২ পর্যন্ত শিক্ষাকালকে অন্তর্ভুক্ত করে।",আমেরিকান ইন্টারন্যাশনাল ইউনিভার্সিটি-বাংলাদেশ (AIUB)
resume_100.txt,Skill,"লিনাক্স । ডকার । জেনকিন্স । AWS (EC2, S3) । গিট ও গিটহাব অ্যাকশেস","প্রার্থী লিনাক্স পরিবেশে কাজ করার দক্ষতা রাখেন এবং ডকার ও জেনকিন্স ব্যবহার করে কন্টেইনারাইজেশন ও স্বয়ংক্রিয় ডিপ্লয়মেন্টে পারদর্শী। এছাড়া AWS (EC2, S3) সেবা পরিচালনা এবং গিট ও গিটহাবের মাধ্যমে সংস্করণ নিয়ন্ত্রণে অভিজ্ঞতা রয়েছে।","লিনাক্স, ডকার, জেনকিন্স, AWS (EC2, S3), গিট ও গিটহাব অ্যাকশেস"
resume_11.txt,Objective,"স্কেলেবল ডেটা পাইপলাইন নির্মাণ, ডেটা ইনফ্রাস্ট্রাকচার ডেভেলপমেন্ট এবং বড় ডেটাসেট প্রসেসিংয়ের মাধ্যমে প্রতিষ্ঠানের ডেটা-চালিত সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী",ডেটা‑চালিত সিদ্ধান্ত গ্রহণে অবদান রাখতে স্কেলেবল ডেটা পাইপলাইন ও ইনফ্রাস্ট্রাকচার গঠন করতে ইচ্ছুক। বৃহৎ ডেটাসেটের কার্যকর প্রক্রিয়াকরণে দক্ষতা অর্জন করে প্রতিষ্ঠানের ব্যবসায়িক লক্ষ্য সমর্থন করতে আগ্রহী।,"স্কেলেবল ডেটা পাইপলাইন নির্মাণ, ডেটা ইনফ্রাস্ট্রাকচার ডেভেলপমেন্ট এবং বড় ডেটাসেট প্রসেসিংয়ের মাধ্যমে প্রতিষ্ঠানের ডেটা-চালিত সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী"
resume_11.txt,Experience,"ডেটা ইঞ্জিনিয়ার | । টেক ফ্লো সলিউশনস | । ডিসেম্বর ২০১৮ - বর্তমান । পাইথন এবং অ্যাপাচি স্পার্ক ব্যবহার করে ইটিএল পাইপলাইন ডিজাইন ও ডেভেলপ করেছি, যার মাধ্যমে ডেটা প্রসেসিং সময় ৩০% হ্রাস পেয়েছে । এসকিউএল এবং পাইথন ব্যবহার করে বিভিন্ন সোর্স থেকে ডেটা এক্সট্র্যাক্ট, ট্রান্সফর্ম এবং লোড (ETL) করেছি । ডেটাবেজ কোয়েরি অপটিমাইজেশন (PostgreSQL, MySQL) এবং পারফরম্যান্স টিউনিং করেছি । অ্যাপাচি এয়ারফ্লো ব্যবহার করে ডেটা ওয়ার্কফ্লো অটোমেশন ও অর্কেস্ট্রেশন করেছি । জুনিয়র ডেটা ইঞ্জিনিয়ার । | ডেটা নেটওয়ার্কস । | জুলাই ২০১৬ - নভেম্বর ২০১৮ । পাইথন স্ক্রিপ্ট ব্যবহার করে ডেটা ক্লিনিং ও প্রিপ্রসেসিং-এর কাজ করেছি । বড় ডেটাসেট ম্যানেজমেন্ট এবং মাইএসকিউএল ডেটাবেজে ডেটা ইন্টিগ্রেশন করেছি । টিমকে ডেটা কোয়ালিটি অ্যাসুরেন্স ও ডেটা ভ্যালিডেশনে সহায়তা করেছি","ডেটা ইঞ্জিনিয়ার হিসেবে টেক ফ্লো সলিউশনসে ২০১৮ থেকে বর্তমান পর্যন্ত পাইথন ও অ্যাপাচি স্পার্ক ব্যবহার করে ETL পাইপলাইন ডিজাইন ও ডেভেলপ করে ডেটা প্রসেসিং সময় ৩০% কমিয়েছেন, পাশাপাশি PostgreSQL ও MySQL-এ কোয়েরি অপটিমাইজেশন এবং পারফরম্যান্স টিউনিং করেছেন। অ্যাপাচি এয়ারফ্লো দিয়ে ডেটা ওয়ার্কফ্লো অটোমেশন ও অর্কেস্ট্রেশন পরিচালনা করেন। পূর্বে ডেটা নেটওয়ার্কসে জুনিয়র ডেটা ইঞ্জিনিয়ার হিসেবে পাইথন স্ক্রিপ্ট দিয়ে ডেটা ক্লিনিং, প্রিপ্রসেসিং এবং মাইএসকিউএল ডেটাবেজে ডেটা ইন্টিগ্রেশন, ডেটা কোয়ালিটি ও ভ্যালিডেশন সমর্থন করেছেন।","পাইথন এবং অ্যাপাচি স্পার্ক ব্যবহার করে ইটিএল পাইপলাইন ডিজাইন ও ডেভেলপ করেছি, যার মাধ্যমে ডেটা প্রসেসিং সময় ৩০% হ্রাস পেয়েছে | এসকিউএল এবং পাইথন ব্যবহার করে বিভিন্ন সোর্স থেকে ডেটা এক্সট্র্যাক্ট, ট্রান্সফর্ম এবং লোড (ETL) করেছি"
resume_11.txt,Education,বি.এসসি. ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং । ড্যাফোডিল ইন্টারন্যাশনাল ইউনিভার্সিটি । সিজিপিএ: ৩.৩০/৪.০০ (২০১২-২০১৬),ড্যাফোডিল ইন্টারন্যাশনাল ইউনিভার্সিটি থেকে ২০১২ থেকে ২০১৬ পর্যন্ত কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৩০ অর্জন করে শৈক্ষিকভাবে উৎকর্ষতা প্রদর্শন করেছেন।,বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং
resume_11.txt,Skill,"প্রোগ্রামিং ল্যাঙ্গুয়েজ: পাইথন (প্যান্ডাস, নামপাই), এসকিউএল, বাশ । বিগ ডেটা টেকনোলজি: অ্যাপাচি স্পার্ক, হাডুপ (বেসিক) । ডেটাবেজ: PostgreSQL, MySQL, মঙ্গোডিবি (বেসিক) । ইটিএল অর্কেস্ট্রেশন: অ্যাপাচি এয়ারফ্লো । ডেটা ওয়্যারহাউজিং: গুগল বিগকোয়েরি (বেসিক) । ক্লাউড প্ল্যাটফর্ম: অ্যামাজন ওয়েব সার্ভিসেস (AWS) - S3 (বেসিক) । ভার্সন কন্ট্রোল: গিট, গিটহাব","পাইথন (প্যান্ডাস, নামপাই), এসকিউএল এবং বাশসহ বিভিন্ন প্রোগ্রামিং ভাষায় দক্ষতা রয়েছে, পাশাপাশি অ্যাপাচি স্পার্ক ও হাডুপের মতো বিগ ডেটা টেকনোলজিতে মৌলিক জ্ঞান আছে। ডেটাবেজে PostgreSQL, MySQL এবং মঙ্গোডিবি (বেসিক) ব্যবহার করে ডেটা ম্যানেজমেন্ট, গুগল বিগকোয়েরি ও AWS S3 (বেসিক) দিয়ে ডেটা ওয়্যারহাউজিং এবং ক্লাউড সেবা পরিচালনা করা যায়। এছাড়া অ্যাপাচি এয়ারফ্লো দিয়ে ETL অর্কেস্ট্রেশন এবং গিট, গিটহাবের মাধ্যমে ভার্সন কন্ট্রোলের অভিজ্ঞতা রয়েছে।","প্রোগ্রামিং ল্যাঙ্গুয়েজ: পাইথন (প্যান্ডাস, নামপাই), এসকিউএল, বাশ, বিগ ডেটা টেকনোলজি: অ্যাপাচি স্পার্ক, হাডুপ (বেসিক), ডেটাবেজ: PostgreSQL, MySQL, মঙ্গোডিবি (বেসিক), ইটিএল অর্কেস্ট্রেশন: অ্যাপাচি এয়ারফ্লো, ডেটা ওয়্যারহাউজিং: গুগল বিগকোয়েরি (বেসিক), ক্লাউড প্ল্যাটফর্ম: অ্যামাজন ওয়েব সার্ভিসেস (AWS) - S3 (বেসিক), ভার্সন কন্ট্রোল: গিট, গিটহাব"
resume_12.txt,Objective,হেলথকেয়ার ও ফার্মেসি ম্যানেজমেন্ট সিস্টেম ডেভেলপমেন্টের মাধ্যমে রোগী সেবা ও ওষুধ ব্যবস্থাপনা প্রক্রিয়া ডিজিটালাইজেশনে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,হেলথকেয়ার ও ফার্মেসি ম্যানেজমেন্ট সিস্টেমের উন্নয়নের মাধ্যমে রোগীর সেবা উন্নত করতে ইচ্ছুক। তিনি ওষুধ ব্যবস্থাপনা প্রক্রিয়ার ডিজিটালাইজেশনে গুরুত্বপূর্ণ ভূমিকা পালন করতে চান।,হেলথকেয়ার ও ফার্মেসি ম্যানেজমেন্ট সিস্টেম ডেভেলপমেন্টের মাধ্যমে রোগী সেবা ও ওষুধ ব্যবস্থাপনা প্রক্রিয়া ডিজিটালাইজেশনে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী
resume_12.txt,Experience,সফটওয়্যার ইঞ্জিনিয়ার (হেলথটেক) | । কেয়ার হাসপাতাল লিমিটেড | । জানুয়ারি ২০২০ - বর্তমান । পাইথন ও জ্যাঙ্গো ফ্রেমওয়ার্ক ব্যবহার করে হাসপাতালের ফার্মেসি ম্যানেজমেন্ট সিস্টেম ডেভেলপ করেছি যা ইনভেন্টরি ট্র্যাকিং ও অটোমেটেড রি-অর্ডারিং সক্ষম করেছে । রিঅ্যাক্ট জেএস ব্যবহার করে ফ্রন্টএন্ড ড্যাশবোর্ড তৈরি করেছি যেখানে ডাক্তার ও নার্সরা রোগীর ওষুধের তথ্য ও ডোজেজ ভেরিফিকেশন দেখতে পারেন । মাইএসকিউএল ডেটাবেজ ডিজাইন ও অপটিমাইজ করেছি ওষুধের ইনভেন্টরি ও প্রেসক্রিপশন ডেটা সংরক্ষণের জন্য । রেস্টফুল এপিআই ডেভেলপ করেছি যা হাসপাতালের অন্যান্য সিস্টেমের সাথে ইন্টিগ্রেশন সক্ষম করেছে । জুনিয়র সফটওয়্যার ডেভেলপার | । লাইফলাইন টেকনোলজিস | । আগস্ট ২০১৭ - ডিসেম্বর ২০১৯ । কমিউনিটি ফার্মেসির জন্য প্রেসক্রিপশন ম্যানেজমেন্ট সফটওয়্যার ডেভেলপমেন্টে সহায়তা করেছি । বিদ্যমান ফার্মেসি ম্যানেজমেন্ট সিস্টেমের বাগ ফিক্স ও ফিচার আপডেট করেছি । গিট ব্যবহার করে ভার্সন কন্ট্রোল এবং টিমের সাথে কোড রিভিউ প্রক্রিয়ায় অংশগ্রহণ করেছি,"প্রযুক্তিগতভাবে দক্ষ সফটওয়্যার ইঞ্জিনিয়ার হিসেবে, তিনি ২০২০ থেকে কেয়ার হাসপাতাল লিমিটেডে পাইথন ও জ্যাঙ্গো ব্যবহার করে ফার্মেসি ম্যানেজমেন্ট সিস্টেম, রেস্টফুল API এবং রিঅ্যাক্ট জেএস ভিত্তিক ড্যাশবোর্ড তৈরি করে ইনভেন্টরি ট্র্যাকিং ও অটোমেটেড রি-অর্ডারিং বাস্তবায়ন করেছেন। পূর্বে লাইফলাইন টেকনোলজিসে জুনিয়র ডেভেলপার হিসেবে কমিউনিটি ফার্মেসির প্রেসক্রিপশন ম্যানেজমেন্ট সফটওয়্যারে বাগ ফিক্স, ফিচার আপডেট এবং গিট ভিত্তিক কোড রিভিউ প্রক্রিয়ায় অংশগ্রহণের অভিজ্ঞতা রয়েছে। তিনি ডেটাবেস ডিজাইন ও অপটিমাইজেশনসহ পূর্ণ স্ট্যাক ডেভেলপমেন্টে পারদর্শী।",পাইথন ও জ্যাঙ্গো ফ্রেমওয়ার্ক ব্যবহার করে হাসপাতালের ফার্মেসি ম্যানেজমেন্ট সিস্টেম ডেভেলপ করেছি যা ইনভেন্টরি ট্র্যাকিং ও অটোমেটেড রি-অর্ডারিং সক্ষম করেছে | রিঅ্যাক্ট জেএস ব্যবহার করে ফ্রন্টএন্ড ড্যাশবোর্ড তৈরি করেছি যেখানে ডাক্তার ও নার্সরা রোগীর ওষুধের তথ্য ও ডোজেজ ভেরিফিকেশন দেখতে পারেন
resume_12.txt,Education,"বি. ফার্ম (অনার্স) । ঢাকা বিশ্ববিদ্যালয় । সিজিপিএ: ৩.৪০/৪.০০ (২০১৩-২০১৭) । পেশাদার সার্টিফিকেট ইন সফটওয়্যার ডেভেলপমেন্ট । আইবিএ, ঢাকা বিশ্ববিদ্যালয় । সম্পূর্ণকরণ: ২০২২","ঢাকা বিশ্ববিদ্যালয় থেকে বি. ফার্ম (অনার্স) ডিগ্রি ২০১৩‑২০১৭ সময়ে ৩.৪০/৪.০০ জিপিএ সহ সম্পন্ন করেছেন। এছাড়া আইবিএ, ঢাকা বিশ্ববিদ্যালয় থেকে ২০২২ সালে সফটওয়্যার ডেভেলপমেন্টে পেশাদার সার্টিফিকেট অর্জন করেছেন।",পেশাদার সার্টিফিকেট ইন সফটওয়্যার ডেভেলপমেন্ট
resume_12.txt,Skill,"ব্যাকএন্ড ডেভেলপমেন্ট: পাইথন, জ্যাঙ্গো, জাভা (বেসিক) । ফ্রন্টএন্ড ডেভেলপমেন্ট: জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস । ডেটাবেজ: মাইএসকিউএল, পোস্টগ্রেএসকিউএল । এপিআই ডিজাইন: রেস্টফুল এপিআই । ফার্মেসি ম্যানেজমেন্ট সিস্টেম ও ইনভেন্টরি কন্ট্রোল । ক্লিনিক্যাল ফার্মেসি নলেজ ও রোগীর সাথে যোগাযোগ দক্ষতা","ব্যাকএন্ডে পাইথন, জ্যাঙ্গো এবং মৌলিক জাভা ব্যবহার করে ডেভেলপমেন্টের দক্ষতা রয়েছে; ফ্রন্টএন্ডে জাভাস্ক্রিপ্ট ও রিঅ্যাক্ট জেএসের মাধ্যমে ব্যবহারকারী ইন্টারফেস তৈরি করতে পারদর্শী। মাইএসকিউএল ও পোস্টগ্রেসকিউএল ডেটাবেজে ডেটা ম্যানেজমেন্ট এবং রেস্টফুল এপিআই ডিজাইনের অভিজ্ঞতা রয়েছে। এছাড়া ফার্মেসি ম্যানেজমেন্ট সিস্টেম, ইনভেন্টরি কন্ট্রোল এবং ক্লিনিক্যাল ফার্মেসি জ্ঞানসহ রোগীর সঙ্গে কার্যকর যোগাযোগের দক্ষতা রয়েছে।","ব্যাকএন্ড ডেভেলপমেন্ট: পাইথন, জ্যাঙ্গো, জাভা (বেসিক), ফ্রন্টএন্ড ডেভেলপমেন্ট: জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস, ডেটাবেজ: মাইএসকিউএল, পোস্টগ্রেএসকিউএল, এপিআই ডিজাইন: রেস্টফুল এপিআই, ফার্মেসি ম্যানেজমেন্ট সিস্টেম ও ইনভেন্টরি কন্ট্রোল, ক্লিনিক্যাল ফার্মেসি নলেজ ও রোগীর সাথে যোগাযোগ দক্ষতা"
resume_13.txt,Objective,শিক্ষার্থীদের জন্য ইন্টারেক্টিভ লার্নিং প্ল্যাটফর্ম ও অ্যাসেসমেন্ট টুল ডেভেলপমেন্টের মাধ্যমে আধুনিক শিক্ষা ব্যবস্থার ডিজিটাল রূপান্তরে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,শিক্ষার্থীদের জন্য ইন্টারেক্টিভ লার্নিং প্ল্যাটফর্ম ও মূল্যায়ন সরঞ্জাম তৈরি করতে ইচ্ছুক। আধুনিক শিক্ষা ব্যবস্থার ডিজিটাল রূপান্তরে সক্রিয় ভূমিকা পালন করতে চান।,শিক্ষার্থীদের জন্য ইন্টারেক্টিভ লার্নিং প্ল্যাটফর্ম ও অ্যাসেসমেন্ট টুল ডেভেলপমেন্টের মাধ্যমে আধুনিক শিক্ষা ব্যবস্থার ডিজিটাল রূপান্তরে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী
resume_13.txt,Experience,সফটওয়্যার ইঞ্জিনিয়ার (এডটেক) | । সানশাইন প্রিপারেটরি স্কুল | । জানুয়ারি ২০১৯ - বর্তমান । রিঅ্যাক্ট জেএস ও নেক্সট জেএস ব্যবহার করে প্রাথমিক শিক্ষার্থীদের জন্য ইন্টারেক্টিভ লার্নিং ম্যানেজমেন্ট সিস্টেম (LMS) ডেভেলপ করেছি । পাইথন ও জ্যাঙ্গো ফ্রেমওয়ার্ক ব্যবহার করে ক্রিয়েটিভ অ্যাসেসমেন্ট টুলসের জন্য ব্যাকএন্ড এপিআই ডেভেলপ করেছি যা শিক্ষার্থীদের শিখন প্রক্রিয়া মূল্যায়ন সক্ষম করেছে । ডায়নামোবিডি/এসকিউএল ডেটাবেজ ডিজাইন করেছি শিক্ষার্থীর তথ্য ও ফলাফল সংরক্ষণের জন্য । প্যারেন্ট-টিচার কমিউনিকেশনের জন্য একটি রিয়েল-টাইম মেসেজিং ফিচার ডেভেলপ করেছি । জুনিয়র সফটওয়্যার ডেভেলপার | । ব্রাইট ফিউচার টেক | । জুন ২০১৭ - ডিসেম্বর ২০১৮ । স্কুল ম্যানেজমেন্ট সফটওয়্যার ডেভেলপমেন্টে সহায়তা করেছি । এক্সট্রা-কারিকুলার অ্যাক্টিভিটি ট্র্যাকিং মডিউল ডেভেলপ করেছি । গিট ব্যবহার করে ভার্সন কন্ট্রোল এবং টিমের সাথে কোড রিভিউ প্রক্রিয়ায় অংশগ্রহণ করেছি,"সানশাইন প্রিপারেটরি স্কুলে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে রিঅ্যাক্ট জেএস, নেক্সট জেএস এবং পাইথন-ড্যাজ্যাঙ্গো ব্যবহার করে ইন্টারেক্টিভ LMS ও ক্রিয়েটিভ অ্যাসেসমেন্ট টুলসের ব্যাকএন্ড এপিআই তৈরি করেছেন, পাশাপাশি ডায়নামোবিডি/এসকিউএল ডেটাবেজ ডিজাইন ও রিয়েল-টাইম মেসেজিং ফিচার বাস্তবায়ন করেছেন। পূর্বে ব্রাইট ফিউচার টেকে জুনিয়র ডেভেলপার হিসেবে স্কুল ম্যানেজমেন্ট সফটওয়্যারের উন্নয়ন, এক্সট্রা-কারিকুলার ট্র্যাকিং মডিউল এবং গিট‑ভিত্তিক ভার্সন কন্ট্রোল ও কোড রিভিউ প্রক্রিয়ায় অংশগ্রহণের অভিজ্ঞতা অর্জন করেছেন।",রিঅ্যাক্ট জেএস ও নেক্সট জেএস ব্যবহার করে প্রাথমিক শিক্ষার্থীদের জন্য ইন্টারেক্টিভ লার্নিং ম্যানেজমেন্ট সিস্টেম (LMS) ডেভেলপ করেছি | পাইথন ও জ্যাঙ্গো ফ্রেমওয়ার্ক ব্যবহার করে ক্রিয়েটিভ অ্যাসেসমেন্ট টুলসের জন্য ব্যাকএন্ড এপিআই ডেভেলপ করেছি যা শিক্ষার্থীদের শিখন প্রক্রিয়া মূল্যায়ন সক্ষম করেছে
