Filename,Category,Summary
resume_79.txt,Objective,ডেটা অ্যানালিটিক্স ও বিজনেস ইন্টেলিজেন্স ব্যবহার করে প্রতিষ্ঠানের প্রবৃদ্ধি ত্বরান্বিত করতে ইচ্ছুক। অপারেশনাল দক্ষতা বাড়াতে সক্রিয়ভাবে অবদান রাখতে চান।
resume_79.txt,Experience,"মে ২০২২ থেকে বর্তমান পর্যন্ত তিনি বিআই অ্যানালিস্ট হিসেবে কাজ করছেন, যেখানে বিক্রয় ডেটা বিশ্লেষণ করে ভবিষ্যৎ ট্রেন্ড প্রেডিক্ট করেছেন। তিনি অটোমেটেড রিপোর্টিং সিস্টেম তৈরি করে ব্যবসার কার্যকারিতা পর্যবেক্ষণ করছেন।"
resume_79.txt,Education,ঢাকা বিশ্ববিদ্যালয় থেকে ২০১৭ থেকে ২০২১ পর্যন্ত অ্যাপ্লাইড স্ট্যাটিস্টিকসে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জিত।
resume_79.txt,Skill,"প্রার্থী এক্সেল (অ্যাডভান্সড ভিবিএ) হিসেবে এসকিউএল সার্ভার এবং পাইথন প্রোগ্রামিংয়ে দক্ষতা রাখেন, পাশাপাশি SPSS/R ব্যবহার করে স্ট্যাটিস্টিক্যাল সফটওয়্যার তৈরি করতে পারদর্শী। এছাড়া, SPSS ও R দিয়ে ডেটা বিশ্লেষণে অভিজ্ঞতা রয়েছে।"
resume_8.txt,Objective,স্কেলেবল এবং ইউজার‐ফ্রেন্ডলি অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। গ্রাহকের অভিজ্ঞতা উন্নত করার মাধ্যমে প্রতিষ্ঠানের প্রযুক্তিগত লক্ষ্য অর্জনে সক্রিয় ভূমিকা পালন করতে চান।
resume_8.txt,Experience,টেকসোল লিমিটেডে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে তিনি জাভা ও স্প্রিং বুট ব্যবহার করে ব্যাকএন্ড মাইক্রোসার্ভিস ডেভেলপ এবং ডিপ্লয় করেছেন। তিনি আগস্ট ২০১৯ থেকে বর্তমান পর্যন্ত এই কাজগুলো পরিচালনা করছেন।
resume_8.txt,Education,"প্রার্থী ২০১৩ থেকে ২০১৭ পর্যন্ত ইউনিভার্সিটি অফ ডেভেলপমেন্ট অল্টারনেটিভ (ইউডা) থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ স্কেলে ৩.২০ অর্জন করেছেন, যা ২০১৮ থেকে ২০১৭ পর্যন্ত শিক্ষাকালকে অন্তর্ভুক্ত করে।"
resume_8.txt,Skill,"ব্যাকএন্ড ডেভেলপমেন্টে জাভা, স্প্রিং বুট, পাইথন, জ্যাঙ্গো এবং নোড.জেএস ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস, এইচটিএমএল ও সিএসএসের মাধ্যমে ইন্টারেক্টিভ ইউজার ইন্টারফেস তৈরি করতে পারদর্শী। PostgreSQL, মাইএসকিউএল, মঙ্গোডিবি ও রেডিস সহ ডেটাবেজ, ডকার, জেন"
resume_80.txt,Objective,ফুল স্ট্যাক সফটওয়্যার ইঞ্জিনিয়ার হিসেবে অত্যাধুনিক ওয়েব অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। এন্ড-টু-এন্ড সমাধান প্রদান করে টিমে বিশেষ ভূমিকা পালন করতে চান।
resume_80.txt,Experience,আগস্ট ২০২০ থেকে বর্তমান পর্যন্ত ফুল স্ট্যাক ডেভেলপার হিসেবে তিনি মার্ন (MERSN Stack) ব্যবহার করে ই‐কমার্স প্ল্যাটফর্ম তৈরি করছেন। ফ্রন্টএন্ড ও ব্যাকএন্ড আর্কিটেকচার পরিচালনা করেছেন। এছাড়া তিনি বর্তমানে এই কাজের মাধ্যমে প্রযুক্তিগতভাবে উৎকর্ষতা ও কার্যকারিতা বৃদ্ধি করার অভিজ্ঞতা রাখেন।
resume_80.txt,Education,"নর্থ সাউথ বিশ্ববিদ্যালয় থেকে সিএসই-তে বি.এসসি সম্পন্ন করেছেন। ২০১৩ থেকে ২০১৭ পর্যন্ত সিজিপিএ ৩.৮০ (৪.০০ স্কেলে) অর্জন করেছেন, যা ২০১৮ থেকে ২০১৭ পর্যন্ত শিক্ষাকালকে অন্তর্ভুক্ত করে।"
resume_80.txt,Skill,"প্রার্থী রিঅ্যাক্ট, নোড জেএস এবং এক্সপ্রেস ব্যবহার করে ডেটা বিশ্লেষণ ও মঙ্গোডিবি ও মাইএসকিউএল ডেটাবেস পরিচালনা করতে পারদর্শী। তিনি ক্লাউড কম্পিউটিং (AWS) ও রেস্টফুল এপিআই ডিজাইনে দক্ষতা রাখেন।"
resume_81.txt,Objective,ডেটা অ্যানালিস্ট হিসেবে স্বাস্থ্যসেবা খাতে কাজ করতে ইচ্ছুক। ক্লিনিকাল ডেটা বিশ্লেষণের মাধ্যমে রোগীর সেবার মান ও কার্যকারিতা বৃদ্ধি করতে চান।
resume_81.txt,Experience,"সেপ্টেম্বর ২০২১ থেকে বর্তমান পর্যন্ত তিনি ক্লিনিকাল ডেটা অ্যানালিস্ট হিসেবে কাজ করছেন, যেখানে রোগীর তথ্য এবং ট্রায়াল ডেটা বিশ্লেষণ করেন। তিনি ডেটা প্রাইভেসি ও কমপ্লায়েন্স নিশ্চিত করার লক্ষ্য রাখেন।"
resume_81.txt,Education,"বাংলাদেশ ইউনিভার্সিটি অব হেলথ সায়েন্স থেকে ২০১৬ থেকে ২০২০ পর্যন্ত হেলথে ইনফরমেটিক্সে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৪৫ (৪.০০ স্কেলে) অর্জন করেছেন, যেখানে উচ্চমানের জিপিএ অর্জিত হয়েছে।"
resume_81.txt,Skill,"প্রার্থী হেলথকেয়ার ডেটা স্ট্যান্ডার্ডস (HL7/FHR) পরিচালনায় দক্ষ এবং পাইথন ও আর ব্যবহার করে ডেটা ভিজ্যুয়ালাইজেশন করতে পারদর্শী। এছাড়া, ক্লিনিকাল ওয়ার্কফ্লো অ্যানালাইসিসের মাধ্যমে ডেটা বিশ্লেষণে অভিজ্ঞতা রয়েছে।"
resume_82.txt,Objective,প্রযুক্তি প্রতিষ্ঠানে ডাটা অ্যানালিস্ট হিসেবে কাজ করে ডেটা বিশ্লেষণের মাধ্যমে ব্যবসায়িক সিদ্ধান্ত গ্রহণে সহায়তা করতে ইচ্ছুক। এভাবে প্রতিষ্ঠানের উন্নয়নে অবদান রাখতে চান।
resume_82.txt,Experience,"জুনিয়র ডাটা অ্যানালিস্ট হিসেবে তিনি জানুয়ারি ২০২২ থেকে বর্তমান পর্যন্ত বৃহৎ ডেটাসেট বিশ্লেষণ করে ব্যবসায়িক ট্রেন্ড নির্ধারণ করছেন, যেখানে তিনি সিএসটি ও Python ব্যবহার করে ডেটা প্রক্রিয়াকরণে দক্ষতা অর্জন করেছেন। এছাড়া, তিনি মূলত সফটওয়্যার টেস্টিংয়ে অভিজ্ঞতা রাখেন।"
resume_82.txt,Education,জাহাঙ্গীরনগর বিশ্ববিদ্যালয় থেকে ২০১৭ থেকে ২০২১ পর্যন্ত কম্পিউটার সায়েন্সে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জিত।
resume_82.txt,Skill,"প্রার্থী Python ডেটা বিশ্লেষণে দক্ষ এবং Power BI ডেটাবেস পরিচালনা করতে পারদর্শী। তিনি ডিপ্লয়মেন্টে অভিজ্ঞতা রয়েছে, পাশাপাশি Data Visualization মডেল তৈরি করতে সক্ষম।"
resume_83.txt,Objective,একজন সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে স্কেলেবল ও দক্ষ সফটের সমাধান তৈরি করতে ইচ্ছুক। স্কেলযোগ্য এবং দক্ষতা প্রয়োগ করতে চান। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে সক্ষম হয়েছেন।
resume_83.txt,Experience,"ফেব্রুয়ারি ২০২১ থেকে বর্তমান পর্যন্ত সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ওয়েব অ্যাপ্লিকেশন ডেভেলপমেন্টে দক্ষতা রয়েছে, যেখানে তিনি রেসপনসিভ ডিজাইন ও ইমপ্লিমেন্টে অভিজ্ঞতা অর্জন করেছেন। এছাড়া ক্রিয়াটির কার্যকারিতা উন্নত করার লক্ষ্য রাখেন।"
resume_83.txt,Education,ইস্ট ওয়েস্ট ইউনিভার্সিটি থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত সফটওয়্যার ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৫০/৪.০০ স্কেলে।
resume_83.txt,Skill,"প্রার্থী জাভা ব্যবহার করে অ্যাপ্লিকেশন ডেভেলপমেন্টে পারদর্শী এবং  প্রোগ্রামিংয়ে দক্ষতা রাখেন। তিনি নকশা ও পরিচালনা করতে সক্ষম, পাশাপাশি Git‐এ নিয়ন্ত্রণে অভিজ্ঞতা রয়েছে।"
resume_84.txt,Objective,একটি প্রতিষ্ঠানে বিজনেস ডাটা অ্যানালিস্ট হিসেবে কাজ করে ডেটা থেকে কার্যকর ব্যবসায়িক ইনসাইট তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের জন্য তিনি সক্রিয়ভাবে অবদান রাখতে চান।
resume_84.txt,Experience,"মার্চ ২০২০ থেকে বর্তমান পর্যন্ত তিনি ডাটা অ্যানালিস্ট হিসেবে কাজ করছেন, যেখানে তিনি ডেটা বিশ্লেষণ করে মার্কেটের প্রবণতা নির্ধারণ করেছেন। তিনি Excel এবং SAP ব্যবহার করে রিপোর্ট প্রস্তুত করেন।"
resume_84.txt,Education,ঢাকা বিশ্ববিদ্যালয় থেকে ২০১৪ থেকে ২০১৮ পর্যন্ত ম্যানেজমেন্ট ইনফরমেশন সিস্টেমে বি.বি.এ সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জিত।
resume_84.txt,Skill,"প্রার্থী Advanced Excel এবং Power BI ডেটাবেস পরিচালনায় দক্ষতা রাখেন, পাশাপাশি বিনিয়োগ ও ডেটা বিশ্লেষণে পারদর্শী। এছাড়া তিনি ব্যবসার কার্যকারিতা বৃদ্ধি করতে সক্ষম হয়েছেন।"
resume_85.txt,Objective,সফটওয়্যার কোম্পানিতে ফুল স্ট্যাক ডেভেলপার হিসেবে কাজ করে আধুনিক ওয়েব অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের জন্য তিনি দক্ষতা অর্জন করেছেন।
resume_85.txt,Experience,এপ্রিল ২০২১ থেকে বর্তমান পর্যন্ত ফুল স্ট্যাক ডেভেলপার হিসেবে ওয়েব অ্যাপ্লিকেশন তৈরি করছেন। ডাটাবেজ ডিজাইন এবং API উন্নয়ন করেছেন।
resume_85.txt,Education,নর্থ সাউথ ইউনিভার্সিটি থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত কম্পিউটার সায়েন্সে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৪৮ অর্জিত।
resume_85.txt,Skill,প্রার্থী HTML ওCSS ব্যবহার করে পূর্ণাঙ্গ ওয়েব অ্যাপ্লিকেশন তৈরি করতে পারদর্শী এবং JavaScript ও প্রোগ্রামিংয়ে দক্ষতা রাখেন। এছাড়া তিনি পাইথন ডেটাবেস পরিচালনায় অভিজ্ঞতা অর্জন করেছেন।
resume_86.txt,Objective,ডাটা সায়েন্টিস্ট হিসেবে একটি প্রতিষ্ঠানে কাজ করে ডেটা মডেলিং ও প্রেডিকটিভ অ্যানালিটিক্সের মাধ্যমে ব্যবসায়িক উন্নয়নে অবদান রাখতে চান। এই লক্ষ্য অর্জনের জন্য তিনি প্রতিষ্ঠানের কার্যকারিতা বৃদ্ধি করতে সক্ষম।
resume_86.txt,Experience,ডাটা সায়েন্টিস্ট হিসেবে ফেব্রুয়ারি ২০২২ থেকে বর্তমান পর্যন্ত মেশিন লার্নিং মডেল তৈরি করছেন। এছাড়া ডেটা বিশ্লেষণ করে প্রেডিকশন তৈরির লক্ষ্য রাখেন।
resume_86.txt,Education,বাংলাদেশ ইউনিভার্সিটি অব প্রফেশনালস থেকে ২০১৬ থেকে ২০২০ পর্যন্ত ডাটা সায়েন্সে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৬০ (৪.০০ এর মধ্যে) অর্জিত।
resume_86.txt,Skill,"প্রার্থী Python ব্যবহার করে ওয়েব ডেভেলপমেন্টে দক্ষ এবং  Machine Learning ডিপ্লয়মেন্টে পারদর্শী। তিনি বিশ্লেষণাত্মক কাজের অভিজ্ঞতা রাখেন, পাশাপাশি গবেষণা পদ্ধতি পরিচালনা করতে সক্ষম।"
resume_87.txt,Objective,"ফার্মাসিউটিক্যাল বা কেমিক্যাল ইন্ডাস্ট্রিতে কেমিস্ট হিসেবে কাজ করতে ইচ্ছুক। অ্যানালিসিস, কোয়ালিটি কন্ট্রোল এবং রিসার্চ ও ডেভেলপমেন্টের মাধ্যমে ব্যবসায়িক অবদান রাখতে চাই।"
resume_87.txt,Experience,"ফার্মা ল্যাবস লিমিটেডে (নভেম্বর ২০২০‐বর্তমান) HPLC, GC ও UV Spectrophotometer ব্যবহার করে raw materials ও finished products পর্যবেক্ষণ করছেন। এছাড়া, তিনি standard operating procedures অনুযায়ী laboratory analysis সম্পন্ন করেছেন।"
resume_87.txt,Education,ঢাকা বিশ্ববিদ্যালয় থেকে ২০১৮ থেকে ২০২০ পর্যন্ত অ্যানালিটিক্যাল কেমিস্ট্রি-তে এম.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জন করেছেন (২০১৮‐২০২০)।
resume_87.txt,Skill,"অ্যানালিটিক্যাল টেকনিক (HPLC, GC এবং UV‐Vis) ব্যবহার করে কোয়ালিটি কন্ট্রোল ও অ্যাসুরেন্সে দক্ষতা রয়েছে, পাশাপাশি গুড ল্যাবরেটরি প্র্যাকটিস (GLP) পরিচালনা করতে পারদর্শী। এছাড়া, এলএসসি (LIPS) থেকে ডেটা ইনফরমেশন ম্যানেজমেন্টে অভিজ্ঞতা অর্জন করেছেন।"
resume_88.txt,Objective,অভিজ্ঞতা সম্পন্ন সফ্টওয়্যার ইঞ্জিনিয়ার হিসেবে ডায়নামিক টিমে কাজ করতে ইচ্ছুক। জাভা ও স্প্রিং দক্ষতা ব্যবহার করে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।
resume_88.txt,Experience,"সিনিয়র সফ্টওয়্যার ইঞ্জিনিয়ার হিসেবে তিনি টেকনোলজি সলিউশনস লিমিটেডে জুলাই ২০২০ থেকে মাইক্রোসার্ভিস আর্কিটেকচার ব্যবহার করে স্কেলেবল ব্যাকএন্ড সিস্টেম ডিজাইন ও উন্নয়ন করছেন। এছাড়া, এই কাজের মাধ্যমে শিক্ষাগত উন্নতি ও সংস্থার কার্যকারিতা বৃদ্ধি করতে চান।"
resume_88.txt,Education,বাংলাদেশ ইউনিভার্সিটি অফ ইঞ্জিনিয়ারিং অ্যান্ড টেকনোলজি (বুয়েট) থেকে ২০১৪ থেকে ২০১৮ পর্যন্ত কম্পিউটার সায়েন্স ও
resume_88.txt,Skill,"প্রার্থী জাভা, পাইথন ও সি++ সহ বিভিন্ন প্রোগ্রামিং ভাষায় দক্ষ এবং স্প্রিং বুট, হাইবারনেট ও ডজ্যাঙ্গো ফ্রেমওয়ার্ক ব্যবহার করে ডেটা বিশ্লেষণে অভিজ্ঞতা রাখেন। তিনি Apache Spark, Git, Docker, Jenkins ও Maven-এ টুলস পরিচালনা করতে পারদর্শী।"
resume_89.txt,Objective,স্টার্টআপে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করতে ইচ্ছুক। ছোট টিমের সঙ্গে মিলিয়ে প্রোডাক্ট আইডিয়া থেকে ডেভেলপমেন্ট ও ডিপ্লয়মেন্ট পর্যন্ত সমস্যার সমাধানে অংশ নিতে চান।
resume_89.txt,Experience,রাজশাহী আইটি ভিলেজে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে মার্চ ২০২৩ থেকে বর্তমান পর্যন্ত নোড.জেএস ও এক্সপ্রেস.জে এস ব্যবহার করে ব্যাকএন্ড ডেভেলপমেন্ট শিখে প্র্যাকটিস করছেন। মঙ্গোডিবিতে ডাটাবেজ ডিজাইন এবং ডেটা মডেলিং করেছেন।
resume_89.txt,Education,রাজশাহী বিশ্ববিদ্যালয় থেকে ২০১৯ থেকে ২০২৩ পর্যন্ত কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৪২ অর্জিত।
resume_89.txt,Skill,"প্রার্থী নোড.জেএস ব্যবহার করে ডেটা বিশ্লেষণে দক্ষ এবং এক্সপ্রেস।জেএস, মঙ্গোডিবি ও জাভাস্ক্রিপ্টে পারদর্শী। তিনি জাভাষ্কারপ্টে পরিচালনায় অভিজ্ঞতা রাখেন।"
resume_9.txt,Objective,ব্যবসায়িক ডেটা থেকে কার্যকর অন্তর্দৃষ্টি বের করে প্রতিষ্ঠানের সিদ্ধান্ত গ্রহণ প্রক্রিয়া ও প্রবৃদ্ধি করতে ইচ্ছুক। এই ক্ষেত্রে গুরুত্বপূর্ণ অবদান রাখতে চান।
resume_9.txt,Experience,"মার্কেটমাইন্ড লিমিটেডে ডেটা বিশ্লেষক হিসেবে এক্সেল এবং এসকিউএল ব্যবহার করে বিক্রয় ও বিপণন তথ্য বিশ্লেষণ করে ড্যাশবোর্ড তৈরি করেছেন। এছাড়া, এপ্রিল ২০২১ থেকে বর্তমান পর্যন্ত এই কাজের মাধ্যমে ব্যবসার কার্যকারিতা ও দক্ষতা বৃদ্ধি করছেন।"
resume_9.txt,Education,প্রার্থী ২০১৫ থেকে ২০১৯ পর্যন্ত জাতীয় বিশ্ববিদ্যালয় থেকে মার্কেটিং বিষয়ে বি.বি.এ সম্পন্ন করেছেন। সিজিপিএ ৩.০/৪.০০ অর্জন করেছেন এবং মোট জিপিএ ৪.০০ সর্বোচ্চ।
resume_9.txt,Skill,"প্রার্থী এক্সেল (পিভট টেবিল, ভিলুকাপ) ও এসকিউএল ব্যবহার করে ডেটা বিশ্লেষণে দক্ষ এবং পাওয়ার বিআই ও টেবলু দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। তিনি পাইথন (প্যান্ডাস, নামপাই‐বেসিক) প্রোগ্রামিং, পরিসংখ্যানগত তথ্য ও রিপোর্টিং মডেল তৈরি করতে সক্ষম।"
resume_90.txt,Objective,চ্যালেঞ্জপূর্ণ পরিবেশে মিড-লেভেল সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে নিজের দক্ষতা ও অভিজ্ঞতা ব্যবহার করতে চান। তিনি একটি গতিশীল টিমের অংশ হয়ে স্কেলেবল ওয়েব সমাধান তৈরি করতে ইচ্ছুক।
resume_90.txt,Experience,"টেকসভি লিমিটেডে জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার হিসেবে তিনি জানুয়ারি ২০২২ থেকে ডিসেম্বর ২০২৩ পর্যন্ত পাইথন ও জ্যাঙ্গো ব্যবহার করে ব্যাকএন্ড এপিআই ডেভেলপমেন্ট, পোস্টগ্রেসকিউএল ডাটাবেস ম্যানেজমেন্ট এবং কোয়েরি অপটিমাইজেশন কাজ সম্পন্ন করেছেন। পূর্বে তিনি প্রযুক্তিগতভাবে দক্ষতা অর্জন করেছেন, পাশাপাশি ইন্টারেক্টিভ কন্টেইনার"
resume_90.txt,Education,বিএসসি ইন সফটওয়্যার ইঞ্জিনিয়ারিং সম্পন্ন করেছেন ইউনিভার্সিটি অফ লিবারেল আর্টস বাংলাদেশ থেকে। ২০১৭ থেকে ২০২১ পর্যন্ত সিজিপিএ ৩.৬৫ অর্জন করেছেন।
resume_90.txt,Skill,"প্রার্থী পাইথন (জ্যাঙ্গো) পরিচালনায় দক্ষ এবং পিএইচপি (লারাভেল) ব্যবহার করে ওয়েব ডেভেলপমেন্টে পারদর্শী। তিনি পোস্টগ্রেসকিউএল ও মাইএসকিউএল ডেটাবেস পরিচালনা, পাশাপাশি রেসপনসিভ ডিপ্লয়মেন্টে অভিজ্ঞতা রাখেন।"
resume_91.txt,Objective,ডেটা বিশ্লেষণ ও ভিজুয়ালাইজেশনের মাধ্যমে ব্যবসায়িক সিদ্ধান্ত গ্রহণে সক্রিয়ভাবে অবদান রাখতে চান। এই লক্ষ্যকে ব্যবহার করে ব্যবসার কার্যকারিতা বৃদ্ধি করতে ইচ্ছুক।
resume_91.txt,Experience,"চট্টগ্রাম স্টক এক্সচেঞ্জে ডেটা অ্যানালিস্ট হিসেবে এক্সেল, গুগল শিট এবং পাওয়ার বিআই ব্যবহার করে বিভিন্ন কোম্পানির শেয়ারের ঐতিহাসিক ডেটা ক্লিনিং ও ম্যানিপুলেশন পরিচালনা করছেন। এছাড়া পাওয়ারবিআই দিয়ে ড্যাশবোর্ড তৈরি করে ডেটা প্রক্রিয়াকরণে দক্ষতা অর্জন করেছেন।"
resume_91.txt,Education,চট্টগ্রাম বিশ্ববিদ্যালয় থেকে ২০১১ থেকে ২০২৩ পর্যন্ত অ্যাপ্লায়েড স্ট্যাটিস্টিক্সে এম.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জন করেছেন (২০২১‐২০২৩)।
resume_91.txt,Skill,"মাইক্রোসফট এক্সেল (পিভট টেবিল, ভিলুকআপ) এবং পাওয়ার বিআই দিয়ে দক্ষতা রয়েছে, পাশাপাশি এসকিউএল (বেসিক) ব্যবহার করে পরিসংখ্যানগত বিশ্লেষণে অভিজ্ঞতা রাখেন। এছাড়া, বেসিক ডিপ্লয়মেন্টে সমন্বিত ফলাফল তৈরি করতে পারদর্শী।"
resume_92.txt,Objective,কোটলিন ও জেটপ্যাক কম্পোজ ব্যবহার করে ইউজার‐ফ্রেন্ডলি ও পারফরম্যান্ট মোবাইল অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে প্রযুক্তিগত উন্নয়নে অবদান রাখতে চাই।
resume_92.txt,Experience,"জুনিয়র অ্যান্ড্রয়েড ডেভেলপার হিসেবে তিনি অ্যাপজিনি লিমিটেডে কোটলিন ব্যবহার করে বিভিন্ন মডিউলে নিউ ফিচার তৈরি করছেন, পাশাপাশি বিদ্যমান অ্যাপ্লিকেশন পরিচালনায় থার্ড‐পার্টি এপিআই ( Retrofit) ইন্টিগ্রেশন করেছেন। এছাড়া, বিদ্যমান বিশ্লেষণে দক্ষতা বৃদ্ধি করার অভিজ্ঞতাও তিনি রাখেন।"
resume_92.txt,Education,"নর্থ সাউথ ইউনিভার্সিটি থেকে ২০১৮ থেকে ২০২২ পর্যন্ত কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৩০/৪.০০ অর্জন করেছেন, যা ২০১৮‐২০২২ সালে অর্জিত।"
resume_92.txt,Skill,"কোটলিন এবং জাভা (অ্যান্ড্রয়েড) ব্যবহার করে ইন্টারেক্টিভ ইউজার ইন্টারফেস তৈরি করতে পারদর্শী। জেটপ্যাক কম্পোজ ও এক্সএমএল ডেটাবেস পরিচালনায় অভিজ্ঞতা রয়েছে, পাশাপাশি রেট্রোফিট, রুম ডাটাবেসের মাধ্যমে সংস্থার সাফল্যে অবদান রাখতে সক্ষম।"
resume_93.txt,Objective,অভিজ্ঞ ডেটা অ্যানালিস্ট হিসেবে বিজনেস ইন্টেলিজেন্স টিমের সঙ্গে কাজ করে ডেটা থেকে কার্যকরী অন্তর্দৃষ্টি প্রদান করতে চান। ডেটা‐চালিত সিদ্ধান্ত গ্রহণ প্রক্রিয়াকে শক্তিশালী করার লক্ষ্য রাখেন।
resume_93.txt,Experience,"ব্র্যাক ব্যাংক লিমিটেডে ডেটা অ্যানালিস্ট হিসেবে মার্চ ২০২২ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে তিনি ব্যাংকের বিভিন্ন শাখা থেকে গ্রাহক ও লেনদেনের ডেটা বিশ্লেষণ করেন। এছাড়া এসকিউএল ব্যবহার করে জটিল কোয়েরি লিখে রিপোর্ট জেনারেট করেছেন।"
resume_93.txt,Education,"প্রার্থী ২০১৯ থেকে ২০২১ পর্যন্ত ইউনিভার্সিটি অফ ঢাকা থেকে ম্যানেজমেন্ট ইনফরমেশন সিস্টেম-এ এমবিএ সম্পন্ন করে ৩.৬০/৪.০০ জিপিএ অর্জন করেছেন। এছাড়া, ২০১৯‐২০২১ সালে উচ্চমানের বি.বি.এ (অ্যাকাউন্টিং ও ইনফরম্যান্স সিস্টেমের মাধ্যমে অভিজ্ঞতা বৃদ্ধি করতে সক্ষম) পরিচালনা করে ৪.০ স্কেলে ৩.৭০ জিপিএ বজায় রেখেছেন।"
resume_93.txt,Skill,প্রার্থী এসকিউএল (অ্যাডভান্সড) ব্যবহার করে অ্যাপ্লিকেশন ডেভেলপমেন্টে দক্ষ এবং টেবলো ও পাওয়ার বিআই দিয়ে পারদর্শী। তিনি পাইথন (পান্ডাস ও নামপাই) পরিচালনা করতে সক্ষমতা রাখেন।
resume_94.txt,Objective,আধুনিক জাভাস্ক্রিপ্ট ফ্রেমওয়ার্ক ব্যবহার করে স্কেলেবল এবং পারফরম্যান্ট ফ্রন্টএন্ড সমাধান তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে প্রযুক্তিগত উন্নতি ও সংস্থার সাফল্যে অবদান রাখতে চাই।
resume_94.txt,Experience,"ফ্রন্টএন্ড ডেভেলপার হিসেবে তিনি ক্রিয়েটিভ ইট লিমিটেডে জুলাই ২০২৩ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে তিনি রিয়েক্ট.জেএস ব্যবহার করে সিঙ্গেল পেজ অ্যাপ্লিকেশন তৈরি করছেন। এছাড়া Redux Toolkit দিয়ে স্টেট ম্যানেজমেন্টে দক্ষতা অর্জন করেছেন।"
resume_94.txt,Education,জাহাঙ্গীরনগর বিশ্ববিদ্যালয় থেকে ২০১৮ থেকে ২০২২ পর্যন্ত কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.২৫ অর্জিত।
resume_94.txt,Skill,"প্রার্থী রিয়েক্ট.জেএস, জাভাস্ক্রিপ্ট (ES6) এবং এইচটিএমএল৫, সিএসএস৩ ব্যবহার করে ইন্টারেক্টিভ ইউজার ইন্টারফেস তৈরি করতে পারদর্শী। এছাড়া টেইলউইন্ড ও বুটস্ট্র্যাপিংয়ে দক্ষতা রাখেন।"
resume_95.txt,Objective,এন্ট্রি-লেভেল ডেটা অ্যানালিস্ট হিসেবে কাজ করতে ইচ্ছুক। বাস্তব জীবনের ডেটা নিয়ে অভিজ্ঞতা অর্জন করে সেবা মান উন্নত করার লক্ষ্য রাখেন।
